awardEditionLabel,year,awardLabel,awardWork,awardWorkLabel,director,directorLabel,time,imdbid,tmdbid,bechdeltest_rating,human,genderLabel,humanLabel
93rd Academy Awards,2021,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q83973479,One Night in Miami...,http://www.wikidata.org/entity/Q234544,Regina King,2021-04-25T00:00:00Z,tt10612922,661914,2,http://www.wikidata.org/entity/Q18089198,male,Leslie Odom Jr.
93rd Academy Awards,2021,Academy Award for Best Actress,http://www.wikidata.org/entity/Q61740820,Nomadland,http://www.wikidata.org/entity/Q21078321,Chloé Zhao,2021-04-25T00:00:00Z,tt9770150,581734,3,http://www.wikidata.org/entity/Q204299,female,Frances McDormand
93rd Academy Awards,2021,Academy Award for Best Picture,http://www.wikidata.org/entity/Q62595383,Promising Young Woman,http://www.wikidata.org/entity/Q16207879,Emerald Fennell,2021-04-25T00:00:00Z,tt9620292,582014,3,http://www.wikidata.org/entity/Q106152859,male,Josey McNamara
93rd Academy Awards,2021,Academy Award for Best Actress,http://www.wikidata.org/entity/Q62595383,Promising Young Woman,http://www.wikidata.org/entity/Q16207879,Emerald Fennell,2021-04-25T00:00:00Z,tt9620292,582014,3,http://www.wikidata.org/entity/Q219655,female,Carey Mulligan
93rd Academy Awards,2021,Academy Award for Best Actor,http://www.wikidata.org/entity/Q65049470,Ma Rainey's Black Bottom,http://www.wikidata.org/entity/Q5537604,George C. Wolfe,2021-04-25T00:00:00Z,tt10514222,615667,3,http://www.wikidata.org/entity/Q5066520,male,Chadwick Boseman
93rd Academy Awards,2021,Academy Award for Best Actress,http://www.wikidata.org/entity/Q65049470,Ma Rainey's Black Bottom,http://www.wikidata.org/entity/Q5537604,George C. Wolfe,2021-04-25T00:00:00Z,tt10514222,615667,3,http://www.wikidata.org/entity/Q229181,female,Viola Davis
93rd Academy Awards,2021,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q65066669,The Father,http://www.wikidata.org/entity/Q3074245,Florian Zeller,2021-04-25T00:00:00Z,tt10272386,600354,,http://www.wikidata.org/entity/Q7088045,female,Olivia Colman
93rd Academy Awards,2021,Academy Award for Best Actor,http://www.wikidata.org/entity/Q65066669,The Father,http://www.wikidata.org/entity/Q3074245,Florian Zeller,2021-04-25T00:00:00Z,tt10272386,600354,,http://www.wikidata.org/entity/Q65932,male,Anthony Hopkins
93rd Academy Awards,2021,Academy Award for Best Picture,http://www.wikidata.org/entity/Q65066669,The Father,http://www.wikidata.org/entity/Q3074245,Florian Zeller,2021-04-25T00:00:00Z,tt10272386,600354,,,,
93rd Academy Awards,2021,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q65090738,Hillbilly Elegy,http://www.wikidata.org/entity/Q103646,Ron Howard,2021-04-25T00:00:00Z,tt6772802,592984,,http://www.wikidata.org/entity/Q372311,female,Glenn Close
93rd Academy Awards,2021,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q65158549,Sound of Metal,http://www.wikidata.org/entity/Q104013227,Darius Marder,2021-04-25T00:00:00Z,tt5363618,502033,1,http://www.wikidata.org/entity/Q104398242,male,Paul Raci
93rd Academy Awards,2021,Academy Award for Best Actor,http://www.wikidata.org/entity/Q65158549,Sound of Metal,http://www.wikidata.org/entity/Q104013227,Darius Marder,2021-04-25T00:00:00Z,tt5363618,502033,1,http://www.wikidata.org/entity/Q1861917,male,Riz Ahmed
93rd Academy Awards,2021,Academy Award for Best Picture,http://www.wikidata.org/entity/Q65158549,Sound of Metal,http://www.wikidata.org/entity/Q104013227,Darius Marder,2021-04-25T00:00:00Z,tt5363618,502033,1,,,
93rd Academy Awards,2021,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q65679599,Minari,http://www.wikidata.org/entity/Q6514075,Lee Isaac Chung,2021-04-25T00:00:00Z,tt10633456,615643,3,http://www.wikidata.org/entity/Q491013,female,Youn Yuh-jung
93rd Academy Awards,2021,Academy Award for Best Picture,http://www.wikidata.org/entity/Q65679599,Minari,http://www.wikidata.org/entity/Q6514075,Lee Isaac Chung,2021-04-25T00:00:00Z,tt10633456,615643,3,,,
93rd Academy Awards,2021,Academy Award for Best Actor,http://www.wikidata.org/entity/Q65679599,Minari,http://www.wikidata.org/entity/Q6514075,Lee Isaac Chung,2021-04-25T00:00:00Z,tt10633456,615643,3,http://www.wikidata.org/entity/Q552176,male,Steven Yeun
93rd Academy Awards,2021,Academy Award for Best Director,http://www.wikidata.org/entity/Q65679599,Minari,http://www.wikidata.org/entity/Q6514075,Lee Isaac Chung,2021-04-25T00:00:00Z,tt10633456,615643,3,http://www.wikidata.org/entity/Q6514075,male,Lee Isaac Chung
92nd Academy Awards,2020,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q29057443,The Irishman,http://www.wikidata.org/entity/Q41148,Martin Scorsese,2020-02-09T00:00:00Z,tt1302006,398978,1,http://www.wikidata.org/entity/Q20178,male,Joe Pesci
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q29057443,The Irishman,http://www.wikidata.org/entity/Q41148,Martin Scorsese,2020-02-09T00:00:00Z,tt1302006,398978,1,,,
92nd Academy Awards,2020,Academy Award for Best Actress,http://www.wikidata.org/entity/Q30609465,Harriet,http://www.wikidata.org/entity/Q459933,Kasi Lemmons,2020-02-09T00:00:00Z,tt4648786,506528,3,http://www.wikidata.org/entity/Q21592474,female,Cynthia Erivo
92nd Academy Awards,2020,Academy Award for Best Actor,http://www.wikidata.org/entity/Q42759035,Joker,http://www.wikidata.org/entity/Q362824,Todd Phillips,2020-02-09T00:00:00Z,tt7286456,475557,3,http://www.wikidata.org/entity/Q185140,male,Joaquin Phoenix
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q42759035,Joker,http://www.wikidata.org/entity/Q362824,Todd Phillips,2020-02-09T00:00:00Z,tt7286456,475557,3,http://www.wikidata.org/entity/Q205707,male,Bradley Cooper
92nd Academy Awards,2020,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q47300912,Once Upon a Time in Hollywood,http://www.wikidata.org/entity/Q3772,Quentin Tarantino,2020-02-09T00:00:00Z,tt7131622,466272,3,http://www.wikidata.org/entity/Q35332,male,Brad Pitt
92nd Academy Awards,2020,Academy Award for Best Actor,http://www.wikidata.org/entity/Q47300912,Once Upon a Time in Hollywood,http://www.wikidata.org/entity/Q3772,Quentin Tarantino,2020-02-09T00:00:00Z,tt7131622,466272,3,http://www.wikidata.org/entity/Q38111,male,Leonardo DiCaprio
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q47300912,Once Upon a Time in Hollywood,http://www.wikidata.org/entity/Q3772,Quentin Tarantino,2020-02-09T00:00:00Z,tt7131622,466272,3,,,
92nd Academy Awards,2020,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q48671199,Marriage Story,http://www.wikidata.org/entity/Q459349,Noah Baumbach,2020-02-09T00:00:00Z,tt7653254,492188,2,http://www.wikidata.org/entity/Q220901,female,Laura Dern
92nd Academy Awards,2020,Academy Award for Best Actor,http://www.wikidata.org/entity/Q48671199,Marriage Story,http://www.wikidata.org/entity/Q459349,Noah Baumbach,2020-02-09T00:00:00Z,tt7653254,492188,2,http://www.wikidata.org/entity/Q4678990,male,Adam Driver
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q48671199,Marriage Story,http://www.wikidata.org/entity/Q459349,Noah Baumbach,2020-02-09T00:00:00Z,tt7653254,492188,2,,,
92nd Academy Awards,2020,Academy Award for Best Actress,http://www.wikidata.org/entity/Q48671199,Marriage Story,http://www.wikidata.org/entity/Q459349,Noah Baumbach,2020-02-09T00:00:00Z,tt7653254,492188,2,http://www.wikidata.org/entity/Q34436,female,Scarlett Johansson
92nd Academy Awards,2020,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q2388576,Taika Waititi,2020-02-09T00:00:00Z,tt2584384,515001,3,http://www.wikidata.org/entity/Q34436,female,Scarlett Johansson
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q54862508,Jojo Rabbit,http://www.wikidata.org/entity/Q2388576,Taika Waititi,2020-02-09T00:00:00Z,tt2584384,515001,3,http://www.wikidata.org/entity/Q2388576,male,Taika Waititi
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q55081822,Ford v Ferrari,http://www.wikidata.org/entity/Q433893,James Mangold,2020-02-09T00:00:00Z,tt1950186,359724,0,http://www.wikidata.org/entity/Q28536181,,Jenno Topping
92nd Academy Awards,2020,Academy Award for Best Actor,http://www.wikidata.org/entity/Q55609803,Pain and Glory,http://www.wikidata.org/entity/Q55171,Pedro Almodóvar,2020-02-09T00:00:00Z,tt8291806,519010,,http://www.wikidata.org/entity/Q41548,male,Antonio Banderas
92nd Academy Awards,2020,Academy Award for Best Actress,http://www.wikidata.org/entity/Q55615419,Judy,http://www.wikidata.org/entity/Q7380291,Rupert Goold,2020-02-09T00:00:00Z,tt7549996,491283,3,http://www.wikidata.org/entity/Q122614,female,Renée Zellweger
92nd Academy Awards,2020,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q56703347,A Beautiful Day in the Neighborhood,http://www.wikidata.org/entity/Q21032133,Marielle Heller,2020-02-09T00:00:00Z,tt3224458,501907,2,http://www.wikidata.org/entity/Q2263,male,Tom Hanks
92nd Academy Awards,2020,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q56881140,Little Women,http://www.wikidata.org/entity/Q271967,Greta Gerwig,2020-02-09T00:00:00Z,tt3281548,331482,3,http://www.wikidata.org/entity/Q22277803,female,Florence Pugh
92nd Academy Awards,2020,Academy Award for Best Actress,http://www.wikidata.org/entity/Q56881140,Little Women,http://www.wikidata.org/entity/Q271967,Greta Gerwig,2020-02-09T00:00:00Z,tt3281548,331482,3,http://www.wikidata.org/entity/Q228603,female,Saoirse Ronan
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q56881140,Little Women,http://www.wikidata.org/entity/Q271967,Greta Gerwig,2020-02-09T00:00:00Z,tt3281548,331482,3,,,
92nd Academy Awards,2020,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q58814589,Bombshell,http://www.wikidata.org/entity/Q524278,Jay Roach,2020-02-09T00:00:00Z,tt6394270,525661,3,http://www.wikidata.org/entity/Q1924847,female,Margot Robbie
92nd Academy Awards,2020,Academy Award for Best Actress,http://www.wikidata.org/entity/Q58814589,Bombshell,http://www.wikidata.org/entity/Q524278,Jay Roach,2020-02-09T00:00:00Z,tt6394270,525661,3,http://www.wikidata.org/entity/Q80046,female,Charlize Theron
92nd Academy Awards,2020,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q58894738,The Two Popes,http://www.wikidata.org/entity/Q343293,Fernando Meirelles,2020-02-09T00:00:00Z,tt8404614,551332,1,http://www.wikidata.org/entity/Q65932,male,Anthony Hopkins
92nd Academy Awards,2020,Academy Award for Best Actor,http://www.wikidata.org/entity/Q58894738,The Two Popes,http://www.wikidata.org/entity/Q343293,Fernando Meirelles,2020-02-09T00:00:00Z,tt8404614,551332,1,http://www.wikidata.org/entity/Q312702,male,Jonathan Pryce
92nd Academy Awards,2020,Academy Award for Best Picture,http://www.wikidata.org/entity/Q62721520,1917,http://www.wikidata.org/entity/Q223233,Sam Mendes,2020-02-09T00:00:00Z,tt8579674,530915,0,,,
92nd Academy Awards,2020,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q65058737,Richard Jewell,http://www.wikidata.org/entity/Q43203,Clint Eastwood,2020-02-09T00:00:00Z,tt3513548,292011,3,http://www.wikidata.org/entity/Q544465,female,Kathy Bates
91st Academy Awards,2019,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q205707,Bradley Cooper,2019-02-24T00:00:00Z,tt1517451,332562,3,http://www.wikidata.org/entity/Q311314,male,Sam Elliott
91st Academy Awards,2019,Academy Award for Best Actor,http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q205707,Bradley Cooper,2019-02-24T00:00:00Z,tt1517451,332562,3,http://www.wikidata.org/entity/Q205707,male,Bradley Cooper
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q205707,Bradley Cooper,2019-02-24T00:00:00Z,tt1517451,332562,3,http://www.wikidata.org/entity/Q205707,male,Bradley Cooper
91st Academy Awards,2019,Academy Award for Best Actress,http://www.wikidata.org/entity/Q3286391,A Star Is Born,http://www.wikidata.org/entity/Q205707,Bradley Cooper,2019-02-24T00:00:00Z,tt1517451,332562,3,http://www.wikidata.org/entity/Q19848,female,Lady Gaga
91st Academy Awards,2019,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q975410,Yorgos Lanthimos,2019-02-24T00:00:00Z,tt5083738,375262,3,http://www.wikidata.org/entity/Q147077,female,Emma Stone
91st Academy Awards,2019,Academy Award for Best Director,http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q975410,Yorgos Lanthimos,2019-02-24T00:00:00Z,tt5083738,375262,3,http://www.wikidata.org/entity/Q975410,male,Yorgos Lanthimos
91st Academy Awards,2019,Academy Award for Best Actress,http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q975410,Yorgos Lanthimos,2019-02-24T00:00:00Z,tt5083738,375262,3,http://www.wikidata.org/entity/Q7088045,female,Olivia Colman
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q22001133,The Favourite,http://www.wikidata.org/entity/Q975410,Yorgos Lanthimos,2019-02-24T00:00:00Z,tt5083738,375262,3,,,
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q23780734,Black Panther,http://www.wikidata.org/entity/Q7383978,Ryan Coogler,2019-02-24T00:00:00Z,tt1825683,284054,3,,,
91st Academy Awards,2019,Academy Award for Best Actor,http://www.wikidata.org/entity/Q27894574,Bohemian Rhapsody,http://www.wikidata.org/entity/Q220751,Bryan Singer,2019-02-24T00:00:00Z,tt1727824,424694,2,http://www.wikidata.org/entity/Q375590,male,Rami Malek
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q27894574,Bohemian Rhapsody,http://www.wikidata.org/entity/Q220751,Bryan Singer,2019-02-24T00:00:00Z,tt1727824,424694,2,,,
91st Academy Awards,2019,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q27959455,Roma,http://www.wikidata.org/entity/Q28028,Alfonso Cuarón,2019-02-24T00:00:00Z,tt6155172,426426,3,http://www.wikidata.org/entity/Q15833967,female,Marina de Tavira
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q27959455,Roma,http://www.wikidata.org/entity/Q28028,Alfonso Cuarón,2019-02-24T00:00:00Z,tt6155172,426426,3,http://www.wikidata.org/entity/Q61005492,female,Gabriela Rodriguez
91st Academy Awards,2019,Academy Award for Best Actress,http://www.wikidata.org/entity/Q27959455,Roma,http://www.wikidata.org/entity/Q28028,Alfonso Cuarón,2019-02-24T00:00:00Z,tt6155172,426426,3,http://www.wikidata.org/entity/Q58902990,female,Yalitza Aparicio
91st Academy Awards,2019,Academy Award for Best Actress,http://www.wikidata.org/entity/Q28318271,The Wife,http://www.wikidata.org/entity/Q1810251,Björn Runge,2019-02-24T00:00:00Z,tt3750872,340613,3,http://www.wikidata.org/entity/Q372311,female,Glenn Close
91st Academy Awards,2019,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q28860129,Can You Ever Forgive Me?,http://www.wikidata.org/entity/Q21032133,Marielle Heller,2019-02-24T00:00:00Z,tt4595882,401847,3,http://www.wikidata.org/entity/Q380856,male,Richard E. Grant
91st Academy Awards,2019,Academy Award for Best Actress,http://www.wikidata.org/entity/Q28860129,Can You Ever Forgive Me?,http://www.wikidata.org/entity/Q21032133,Marielle Heller,2019-02-24T00:00:00Z,tt4595882,401847,3,http://www.wikidata.org/entity/Q229048,female,Melissa McCarthy
91st Academy Awards,2019,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q38685547,If Beale Street Could Talk,http://www.wikidata.org/entity/Q26821227,Barry Jenkins,2019-02-24T00:00:00Z,tt7125860,465914,3,http://www.wikidata.org/entity/Q234544,female,Regina King
91st Academy Awards,2019,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q39075006,Vice,http://www.wikidata.org/entity/Q350405,Adam McKay,2019-02-24T00:00:00Z,tt6266538,429197,2,http://www.wikidata.org/entity/Q316446,male,Sam Rockwell
91st Academy Awards,2019,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q39075006,Vice,http://www.wikidata.org/entity/Q350405,Adam McKay,2019-02-24T00:00:00Z,tt6266538,429197,2,http://www.wikidata.org/entity/Q481832,female,Amy Adams
91st Academy Awards,2019,Academy Award for Best Actor,http://www.wikidata.org/entity/Q39075006,Vice,http://www.wikidata.org/entity/Q350405,Adam McKay,2019-02-24T00:00:00Z,tt6266538,429197,2,http://www.wikidata.org/entity/Q45772,male,Christian Bale
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q39075006,Vice,http://www.wikidata.org/entity/Q350405,Adam McKay,2019-02-24T00:00:00Z,tt6266538,429197,2,,,
91st Academy Awards,2019,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q43370948,BlacKkKlansman,http://www.wikidata.org/entity/Q51566,Spike Lee,2019-02-24T00:00:00Z,tt7349662,487558,3,http://www.wikidata.org/entity/Q4678990,male,Adam Driver
91st Academy Awards,2019,Academy Award for Best Picture,http://www.wikidata.org/entity/Q43370948,BlacKkKlansman,http://www.wikidata.org/entity/Q51566,Spike Lee,2019-02-24T00:00:00Z,tt7349662,487558,3,http://www.wikidata.org/entity/Q51566,male,Spike Lee
91st Academy Awards,2019,Academy Award for Best Director,http://www.wikidata.org/entity/Q43370948,BlacKkKlansman,http://www.wikidata.org/entity/Q51566,Spike Lee,2019-02-24T00:00:00Z,tt7349662,487558,3,http://www.wikidata.org/entity/Q51566,male,Spike Lee
91st Academy Awards,2019,Academy Award for Best Actor,http://www.wikidata.org/entity/Q47006131,At Eternity's Gate,http://www.wikidata.org/entity/Q345379,Julian Schnabel,2019-02-24T00:00:00Z,tt6938828,491472,,http://www.wikidata.org/entity/Q188772,male,Willem Dafoe
91st Academy Awards,2019,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q48673898,Green Book,http://www.wikidata.org/entity/Q1368300,Peter Farrelly,2019-02-24T00:00:00Z,tt6966692,490132,1,http://www.wikidata.org/entity/Q360531,male,Mahershala Ali
91st Academy Awards,2019,Academy Award for Best Actor,http://www.wikidata.org/entity/Q48673898,Green Book,http://www.wikidata.org/entity/Q1368300,Peter Farrelly,2019-02-24T00:00:00Z,tt6966692,490132,1,http://www.wikidata.org/entity/Q171363,male,Viggo Mortensen
90th Academy Awards,2018,Academy Award for Best Picture,http://www.wikidata.org/entity/Q21935651,Dunkirk,http://www.wikidata.org/entity/Q25191,Christopher Nolan,2018-03-04T00:00:00Z,tt5013056,374720,0,http://www.wikidata.org/entity/Q242951,female,Emma Thomas
90th Academy Awards,2018,Academy Award for Best Director,http://www.wikidata.org/entity/Q21935651,Dunkirk,http://www.wikidata.org/entity/Q25191,Christopher Nolan,2018-03-04T00:00:00Z,tt5013056,374720,0,http://www.wikidata.org/entity/Q25191,male,Christopher Nolan
90th Academy Awards,2018,Academy Award for Best Picture,http://www.wikidata.org/entity/Q24053277,"Three Billboards Outside Ebbing, Missouri",http://www.wikidata.org/entity/Q372394,Martin McDonagh,2018-03-04T00:00:00Z,tt5027774,359940,3,http://www.wikidata.org/entity/Q372394,male,Martin McDonagh
