awardEditionLabel,year,awardLabel,awardWork,awardWorkLabel,director,directorLabel,time,imdbid,tmdbid,bechdeltest_rating,human,genderLabel,humanLabel
29th Academy Awards,1957,Academy Award for Best Director,http://www.wikidata.org/entity/Q669592,Giant,http://www.wikidata.org/entity/Q51490,George Stevens,1957-03-27T00:00:00Z,tt0049261,1712,,http://www.wikidata.org/entity/Q51490,male,George Stevens
29th Academy Awards,1957,Academy Award for Best Actor,http://www.wikidata.org/entity/Q27149,The King and I,http://www.wikidata.org/entity/Q269796,Walter Lang,1957-03-27T00:00:00Z,tt0049408,16520,2,http://www.wikidata.org/entity/Q102813,male,Yul Brynner
29th Academy Awards,1957,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q978520,Written on the Wind,http://www.wikidata.org/entity/Q60858,Douglas Sirk,1957-03-27T00:00:00Z,tt0049966,69605,,http://www.wikidata.org/entity/Q230126,female,Dorothy Malone
29th Academy Awards,1957,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1423854,Lust for Life,http://www.wikidata.org/entity/Q51535,Vincente Minnelli,1957-03-27T00:00:00Z,tt0049456,29592,,http://www.wikidata.org/entity/Q83484,male,Anthony Quinn
28th Academy Awards,1956,Academy Award for Best Actress,http://www.wikidata.org/entity/Q634694,The Rose Tattoo,http://www.wikidata.org/entity/Q1161658,Daniel Mann,1956-03-21T00:00:00Z,tt0048563,65550,,http://www.wikidata.org/entity/Q56011,female,Anna Magnani
28th Academy Awards,1956,Academy Award for Best Actor,http://www.wikidata.org/entity/Q237116,Marty,http://www.wikidata.org/entity/Q270038,Delbert Mann,1956-03-21T00:00:00Z,tt0048356,15919,3,http://www.wikidata.org/entity/Q102551,male,Ernest Borgnine
28th Academy Awards,1956,Academy Award for Best Director,http://www.wikidata.org/entity/Q237116,Marty,http://www.wikidata.org/entity/Q270038,Delbert Mann,1956-03-21T00:00:00Z,tt0048356,15919,3,http://www.wikidata.org/entity/Q270038,male,Delbert Mann
28th Academy Awards,1956,Academy Award for Best Picture,http://www.wikidata.org/entity/Q237116,Marty,http://www.wikidata.org/entity/Q270038,Delbert Mann,1956-03-21T00:00:00Z,tt0048356,15919,3,http://www.wikidata.org/entity/Q323445,male,Harold Hecht
28th Academy Awards,1956,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1129778,East of Eden,http://www.wikidata.org/entity/Q72717,Elia Kazan,1956-03-21T00:00:00Z,tt0048028,220,,http://www.wikidata.org/entity/Q233832,female,Jo Van Fleet
28th Academy Awards,1956,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1621174,Mister Roberts,http://www.wikidata.org/entity/Q51114,John Ford,1956-03-21T00:00:00Z,tt0048380,37853,,http://www.wikidata.org/entity/Q94123,male,Jack Lemmon
27th Academy Awards,1955,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q211372,On the Waterfront,http://www.wikidata.org/entity/Q72717,Elia Kazan,1955-03-30T00:00:00Z,tt0047296,654,0,http://www.wikidata.org/entity/Q228928,female,Eva Marie Saint
27th Academy Awards,1955,Academy Award for Best Actor,http://www.wikidata.org/entity/Q211372,On the Waterfront,http://www.wikidata.org/entity/Q72717,Elia Kazan,1955-03-30T00:00:00Z,tt0047296,654,0,http://www.wikidata.org/entity/Q34012,male,Marlon Brando
27th Academy Awards,1955,Academy Award for Best Director,http://www.wikidata.org/entity/Q211372,On the Waterfront,http://www.wikidata.org/entity/Q72717,Elia Kazan,1955-03-30T00:00:00Z,tt0047296,654,0,http://www.wikidata.org/entity/Q72717,male,Elia Kazan
27th Academy Awards,1955,Academy Award for Best Picture,http://www.wikidata.org/entity/Q211372,On the Waterfront,http://www.wikidata.org/entity/Q72717,Elia Kazan,1955-03-30T00:00:00Z,tt0047296,654,0,http://www.wikidata.org/entity/Q31292,male,Sam Spiegel
27th Academy Awards,1955,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1217922,The Barefoot Contessa,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,1955-03-30T00:00:00Z,tt0046754,34689,,http://www.wikidata.org/entity/Q119935,male,Edmond O'Brien
27th Academy Awards,1955,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1305029,The Country Girl,http://www.wikidata.org/entity/Q288337,George Seaton,1955-03-30T00:00:00Z,tt0046874,2438,,http://www.wikidata.org/entity/Q3925,female,Grace Kelly
26th Academy Awards,1954,Academy Award for Best Actress,http://www.wikidata.org/entity/Q201293,Roman Holiday,http://www.wikidata.org/entity/Q51495,William Wyler,1954-03-25T00:00:00Z,tt0046250,804,3,http://www.wikidata.org/entity/Q42786,female,Audrey Hepburn
26th Academy Awards,1954,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q207588,From Here to Eternity,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1954-03-25T00:00:00Z,tt0045793,11426,3,http://www.wikidata.org/entity/Q224021,female,Donna Reed
26th Academy Awards,1954,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q207588,From Here to Eternity,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1954-03-25T00:00:00Z,tt0045793,11426,3,http://www.wikidata.org/entity/Q40912,male,Frank Sinatra
26th Academy Awards,1954,Academy Award for Best Director,http://www.wikidata.org/entity/Q207588,From Here to Eternity,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1954-03-25T00:00:00Z,tt0045793,11426,3,http://www.wikidata.org/entity/Q55420,male,Fred Zinnemann
26th Academy Awards,1954,Academy Award for Best Picture,http://www.wikidata.org/entity/Q207588,From Here to Eternity,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1954-03-25T00:00:00Z,tt0045793,11426,3,http://www.wikidata.org/entity/Q712874,male,Buddy Adler
26th Academy Awards,1954,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1356753,Stalag 17,http://www.wikidata.org/entity/Q51547,Billy Wilder,1954-03-25T00:00:00Z,tt0046359,632,0,http://www.wikidata.org/entity/Q95002,male,William Holden
25th Academy Awards,1953,Academy Award for Best Director,http://www.wikidata.org/entity/Q470560,The Quiet Man,http://www.wikidata.org/entity/Q51114,John Ford,1953-03-19T00:00:00Z,tt0045061,3109,1,http://www.wikidata.org/entity/Q51114,male,John Ford
25th Academy Awards,1953,Academy Award for Best Actor,http://www.wikidata.org/entity/Q245208,High Noon,http://www.wikidata.org/entity/Q55420,Fred Zinnemann,1953-03-19T00:00:00Z,tt0044706,288,2,http://www.wikidata.org/entity/Q93957,male,Gary Cooper
25th Academy Awards,1953,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q780350,Viva Zapata!,http://www.wikidata.org/entity/Q72717,Elia Kazan,1953-03-19T00:00:00Z,tt0045296,1810,,http://www.wikidata.org/entity/Q83484,male,Anthony Quinn
25th Academy Awards,1953,Academy Award for Best Picture,http://www.wikidata.org/entity/Q641061,The Greatest Show on Earth,http://www.wikidata.org/entity/Q72267,Cecil B. DeMille,1953-03-19T00:00:00Z,tt0044672,27191,2,http://www.wikidata.org/entity/Q72267,male,Cecil B. DeMille
25th Academy Awards,1953,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1345583,The Bad and the Beautiful,http://www.wikidata.org/entity/Q51535,Vincente Minnelli,1953-03-19T00:00:00Z,tt0044391,32499,2,http://www.wikidata.org/entity/Q59314,female,Gloria Grahame
25th Academy Awards,1953,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1737875,"Come Back, Little Sheba",http://www.wikidata.org/entity/Q1161658,Daniel Mann,1953-03-19T00:00:00Z,tt0044509,84214,,http://www.wikidata.org/entity/Q253308,female,Shirley Booth
24th Academy Awards,1952,Academy Award for Best Picture,http://www.wikidata.org/entity/Q747570,An American in Paris,http://www.wikidata.org/entity/Q51535,Vincente Minnelli,1952-03-20T00:00:00Z,tt0043278,2769,1,http://www.wikidata.org/entity/Q709413,male,Arthur Freed
24th Academy Awards,1952,Academy Award for Best Actor,http://www.wikidata.org/entity/Q384397,The African Queen,http://www.wikidata.org/entity/Q51575,John Huston,1952-03-20T00:00:00Z,tt0043265,488,0,http://www.wikidata.org/entity/Q16390,male,Humphrey Bogart
24th Academy Awards,1952,Academy Award for Best Director,http://www.wikidata.org/entity/Q733627,A Place in the Sun,http://www.wikidata.org/entity/Q51490,George Stevens,1952-03-20T00:00:00Z,tt0043924,25673,,http://www.wikidata.org/entity/Q51490,male,George Stevens
24th Academy Awards,1952,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q212129,A Streetcar Named Desire,http://www.wikidata.org/entity/Q72717,Elia Kazan,1952-03-20T00:00:00Z,tt0044081,702,3,http://www.wikidata.org/entity/Q59824,female,Kim Hunter
24th Academy Awards,1952,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q212129,A Streetcar Named Desire,http://www.wikidata.org/entity/Q72717,Elia Kazan,1952-03-20T00:00:00Z,tt0044081,702,3,http://www.wikidata.org/entity/Q94992,male,Karl Malden
24th Academy Awards,1952,Academy Award for Best Actress,http://www.wikidata.org/entity/Q212129,A Streetcar Named Desire,http://www.wikidata.org/entity/Q72717,Elia Kazan,1952-03-20T00:00:00Z,tt0044081,702,3,http://www.wikidata.org/entity/Q129429,female,Vivien Leigh
23rd Academy Awards,1951,Academy Award for Best Actress,http://www.wikidata.org/entity/Q375594,Born Yesterday,http://www.wikidata.org/entity/Q56014,George Cukor,1951-03-29T00:00:00Z,tt0042276,24481,3,http://www.wikidata.org/entity/Q253298,female,Judy Holliday
23rd Academy Awards,1951,Academy Award for Best Actor,http://www.wikidata.org/entity/Q784181,Cyrano de Bergerac,http://www.wikidata.org/entity/Q508182,Michael Gordon,1951-03-29T00:00:00Z,tt0042367,43386,,http://www.wikidata.org/entity/Q312098,male,José Ferrer
23rd Academy Awards,1951,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q200299,All About Eve,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,1951-03-29T00:00:00Z,tt0042192,705,3,http://www.wikidata.org/entity/Q296491,male,George Sanders
23rd Academy Awards,1951,Academy Award for Best Director,http://www.wikidata.org/entity/Q200299,All About Eve,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,1951-03-29T00:00:00Z,tt0042192,705,3,http://www.wikidata.org/entity/Q51583,male,Joseph L. Mankiewicz
23rd Academy Awards,1951,Academy Award for Best Picture,http://www.wikidata.org/entity/Q200299,All About Eve,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,1951-03-29T00:00:00Z,tt0042192,705,3,,,
23rd Academy Awards,1951,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q1412513,Harvey,http://www.wikidata.org/entity/Q61859,Henry Koster,1951-03-29T00:00:00Z,tt0042546,11787,2,http://www.wikidata.org/entity/Q59525,female,Josephine Hull
22nd Academy Awards,1950,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1141493,The Heiress,http://www.wikidata.org/entity/Q51495,William Wyler,1950-03-23T00:00:00Z,tt0041452,28571,3,http://www.wikidata.org/entity/Q95068,female,Olivia de Havilland
22nd Academy Awards,1950,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1194888,Twelve O'Clock High,http://www.wikidata.org/entity/Q269505,Henry King,1950-03-23T00:00:00Z,tt0041996,15497,,http://www.wikidata.org/entity/Q471309,male,Dean Jagger
22nd Academy Awards,1950,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q817159,All the King's Men,http://www.wikidata.org/entity/Q433113,Robert Rossen,1950-03-23T00:00:00Z,tt0041113,25430,1,http://www.wikidata.org/entity/Q140017,female,Mercedes McCambridge
22nd Academy Awards,1950,Academy Award for Best Actor,http://www.wikidata.org/entity/Q817159,All the King's Men,http://www.wikidata.org/entity/Q433113,Robert Rossen,1950-03-23T00:00:00Z,tt0041113,25430,1,http://www.wikidata.org/entity/Q182349,male,Broderick Crawford
22nd Academy Awards,1950,Academy Award for Best Picture,http://www.wikidata.org/entity/Q817159,All the King's Men,http://www.wikidata.org/entity/Q433113,Robert Rossen,1950-03-23T00:00:00Z,tt0041113,25430,1,,,
22nd Academy Awards,1950,Academy Award for Best Director,http://www.wikidata.org/entity/Q988004,A Letter to Three Wives,http://www.wikidata.org/entity/Q51583,Joseph L. Mankiewicz,1950-03-23T00:00:00Z,tt0041587,45578,3,http://www.wikidata.org/entity/Q51583,male,Joseph L. Mankiewicz
21st Academy Awards,1949,Academy Award for Best Director,http://www.wikidata.org/entity/Q251559,The Treasure of the Sierra Madre,http://www.wikidata.org/entity/Q51575,John Huston,1949-03-24T00:00:00Z,tt0040897,3090,0,http://www.wikidata.org/entity/Q51575,male,John Huston
21st Academy Awards,1949,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q251559,The Treasure of the Sierra Madre,http://www.wikidata.org/entity/Q51575,John Huston,1949-03-24T00:00:00Z,tt0040897,3090,0,http://www.wikidata.org/entity/Q162621,male,Walter Huston
21st Academy Awards,1949,Academy Award for Best Picture,http://www.wikidata.org/entity/Q27178,Hamlet,http://www.wikidata.org/entity/Q55245,Laurence Olivier,1949-03-24T00:00:00Z,tt0040416,23383,1,,,
21st Academy Awards,1949,Academy Award for Best Actor,http://www.wikidata.org/entity/Q27178,Hamlet,http://www.wikidata.org/entity/Q55245,Laurence Olivier,1949-03-24T00:00:00Z,tt0040416,23383,1,http://www.wikidata.org/entity/Q55245,male,Laurence Olivier
21st Academy Awards,1949,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q830773,Key Largo,http://www.wikidata.org/entity/Q51575,John Huston,1949-03-24T00:00:00Z,tt0040506,11016,3,http://www.wikidata.org/entity/Q233850,female,Claire Trevor
21st Academy Awards,1949,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1439574,Johnny Belinda,http://www.wikidata.org/entity/Q286104,Jean Negulesco,1949-03-24T00:00:00Z,tt0040495,62000,,http://www.wikidata.org/entity/Q95055,female,Jane Wyman
20th Academy Awards,1948,Academy Award for Best Actress,http://www.wikidata.org/entity/Q262783,The Farmer's Daughter,http://www.wikidata.org/entity/Q937589,H. C. Potter,1948-03-20T00:00:00Z,tt0039370,43466,,http://www.wikidata.org/entity/Q253384,female,Loretta Young
20th Academy Awards,1948,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q898840,Gentleman's Agreement,http://www.wikidata.org/entity/Q72717,Elia Kazan,1948-03-20T00:00:00Z,tt0039416,33667,1,http://www.wikidata.org/entity/Q212957,female,Celeste Holm
20th Academy Awards,1948,Academy Award for Best Director,http://www.wikidata.org/entity/Q898840,Gentleman's Agreement,http://www.wikidata.org/entity/Q72717,Elia Kazan,1948-03-20T00:00:00Z,tt0039416,33667,1,http://www.wikidata.org/entity/Q72717,male,Elia Kazan
20th Academy Awards,1948,Academy Award for Best Picture,http://www.wikidata.org/entity/Q898840,Gentleman's Agreement,http://www.wikidata.org/entity/Q72717,Elia Kazan,1948-03-20T00:00:00Z,tt0039416,33667,1,,,
20th Academy Awards,1948,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1232912,A Double Life,http://www.wikidata.org/entity/Q56014,George Cukor,1948-03-20T00:00:00Z,tt0039335,41206,,http://www.wikidata.org/entity/Q181786,male,Ronald Colman
20th Academy Awards,1948,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1467214,Miracle on 34th Street,http://www.wikidata.org/entity/Q288337,George Seaton,1948-03-20T00:00:00Z,tt0039628,11881,3,http://www.wikidata.org/entity/Q344750,male,Edmund Gwenn
19th Academy Awards,1947,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q759322,The Razor's Edge,http://www.wikidata.org/entity/Q263022,Edmund Goulding,1947-03-13T00:00:00Z,tt0038873,56135,,http://www.wikidata.org/entity/Q228906,female,Anne Baxter
19th Academy Awards,1947,Academy Award for Best Picture,http://www.wikidata.org/entity/Q645094,The Best Years of Our Lives,http://www.wikidata.org/entity/Q51495,William Wyler,1947-03-13T00:00:00Z,tt0036868,887,2,,,
19th Academy Awards,1947,Academy Award for Best Director,http://www.wikidata.org/entity/Q645094,The Best Years of Our Lives,http://www.wikidata.org/entity/Q51495,William Wyler,1947-03-13T00:00:00Z,tt0036868,887,2,http://www.wikidata.org/entity/Q51495,male,William Wyler
19th Academy Awards,1947,Academy Award for Best Actor,http://www.wikidata.org/entity/Q645094,The Best Years of Our Lives,http://www.wikidata.org/entity/Q51495,William Wyler,1947-03-13T00:00:00Z,tt0036868,887,2,http://www.wikidata.org/entity/Q181819,male,Fredric March
19th Academy Awards,1947,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q645094,The Best Years of Our Lives,http://www.wikidata.org/entity/Q51495,William Wyler,1947-03-13T00:00:00Z,tt0036868,887,2,http://www.wikidata.org/entity/Q457279,male,Harold Russell
19th Academy Awards,1947,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1627707,To Each His Own,http://www.wikidata.org/entity/Q276130,Mitchell Leisen,1947-03-13T00:00:00Z,tt0039040,54568,,http://www.wikidata.org/entity/Q95068,female,Olivia de Havilland
18th Academy Awards,1946,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q284686,National Velvet,http://www.wikidata.org/entity/Q435029,Clarence Brown,1946-03-07T00:00:00Z,tt0037120,17641,3,http://www.wikidata.org/entity/Q239770,female,Anne Revere
18th Academy Awards,1946,Academy Award for Best Picture,http://www.wikidata.org/entity/Q237134,The Lost Weekend,http://www.wikidata.org/entity/Q51547,Billy Wilder,1946-03-07T00:00:00Z,tt0037884,28580,2,,,
18th Academy Awards,1946,Academy Award for Best Director,http://www.wikidata.org/entity/Q237134,The Lost Weekend,http://www.wikidata.org/entity/Q51547,Billy Wilder,1946-03-07T00:00:00Z,tt0037884,28580,2,http://www.wikidata.org/entity/Q51547,male,Billy Wilder
18th Academy Awards,1946,Academy Award for Best Actor,http://www.wikidata.org/entity/Q237134,The Lost Weekend,http://www.wikidata.org/entity/Q51547,Billy Wilder,1946-03-07T00:00:00Z,tt0037884,28580,2,http://www.wikidata.org/entity/Q181774,male,Ray Milland
18th Academy Awards,1946,Academy Award for Best Actress,http://www.wikidata.org/entity/Q979726,Mildred Pierce,http://www.wikidata.org/entity/Q51491,Michael Curtiz,1946-03-07T00:00:00Z,tt0037913,3309,3,http://www.wikidata.org/entity/Q40475,female,Joan Crawford
18th Academy Awards,1946,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1304320,A Tree Grows in Brooklyn,http://www.wikidata.org/entity/Q72717,Elia Kazan,1946-03-07T00:00:00Z,tt0038190,30177,,http://www.wikidata.org/entity/Q471281,male,James Dunn
17th Academy Awards,1945,Academy Award for Best Picture,http://www.wikidata.org/entity/Q468877,Going My Way,http://www.wikidata.org/entity/Q332530,Leo McCarey,1945-03-15T00:00:00Z,tt0036872,17661,,,,
17th Academy Awards,1945,Academy Award for Best Director,http://www.wikidata.org/entity/Q468877,Going My Way,http://www.wikidata.org/entity/Q332530,Leo McCarey,1945-03-15T00:00:00Z,tt0036872,17661,,http://www.wikidata.org/entity/Q332530,male,Leo McCarey
17th Academy Awards,1945,Academy Award for Best Actor,http://www.wikidata.org/entity/Q468877,Going My Way,http://www.wikidata.org/entity/Q332530,Leo McCarey,1945-03-15T00:00:00Z,tt0036872,17661,,http://www.wikidata.org/entity/Q72984,male,Bing Crosby
17th Academy Awards,1945,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q468877,Going My Way,http://www.wikidata.org/entity/Q332530,Leo McCarey,1945-03-15T00:00:00Z,tt0036872,17661,,http://www.wikidata.org/entity/Q290666,male,Barry Fitzgerald
17th Academy Awards,1945,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q2704665,None but the Lonely Heart,http://www.wikidata.org/entity/Q734944,Clifford Odets,1945-03-15T00:00:00Z,tt0037135,52362,,http://www.wikidata.org/entity/Q230147,female,Ethel Barrymore
17th Academy Awards,1945,Academy Award for Best Actress,http://www.wikidata.org/entity/Q841781,Gaslight,http://www.wikidata.org/entity/Q56014,George Cukor,1945-03-15T00:00:00Z,tt0036855,13528,,http://www.wikidata.org/entity/Q43247,female,Ingrid Bergman
16th Academy Awards,1944,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q515572,For Whom the Bell Tolls,http://www.wikidata.org/entity/Q457269,Sam Wood,1944-03-02T00:00:00Z,tt0035896,27854,,http://www.wikidata.org/entity/Q230128,female,Katina Paxinou
16th Academy Awards,1944,Academy Award for Best Picture,http://www.wikidata.org/entity/Q132689,Casablanca,http://www.wikidata.org/entity/Q51491,Michael Curtiz,1944-03-02T00:00:00Z,tt0034583,289,1,,,
16th Academy Awards,1944,Academy Award for Best Director,http://www.wikidata.org/entity/Q132689,Casablanca,http://www.wikidata.org/entity/Q51491,Michael Curtiz,1944-03-02T00:00:00Z,tt0034583,289,1,http://www.wikidata.org/entity/Q51491,male,Michael Curtiz
16th Academy Awards,1944,Academy Award for Best Actress,http://www.wikidata.org/entity/Q669749,The Song of Bernadette,http://www.wikidata.org/entity/Q269505,Henry King,1944-03-02T00:00:00Z,tt0036377,43516,,http://www.wikidata.org/entity/Q189895,female,Jennifer Jones
16th Academy Awards,1944,Academy Award for Best Actor,http://www.wikidata.org/entity/Q920105,Watch on the Rhine,http://www.wikidata.org/entity/Q645627,Hal Mohr,1944-03-02T00:00:00Z,tt0036515,68440,3,http://www.wikidata.org/entity/Q182057,male,Paul Lukas
16th Academy Awards,1944,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1620549,The More the Merrier,http://www.wikidata.org/entity/Q51490,George Stevens,1944-03-02T00:00:00Z,tt0036172,80616,1,http://www.wikidata.org/entity/Q350690,male,Charles Coburn
15th Academy Awards,1943,Academy Award for Best Picture,http://www.wikidata.org/entity/Q478371,Mrs. Miniver,http://www.wikidata.org/entity/Q51495,William Wyler,1943-03-04T00:00:00Z,tt0035093,27367,3,,,
15th Academy Awards,1943,Academy Award for Best Director,http://www.wikidata.org/entity/Q478371,Mrs. Miniver,http://www.wikidata.org/entity/Q51495,William Wyler,1943-03-04T00:00:00Z,tt0035093,27367,3,http://www.wikidata.org/entity/Q51495,male,William Wyler
15th Academy Awards,1943,Academy Award for Best Actress,http://www.wikidata.org/entity/Q478371,Mrs. Miniver,http://www.wikidata.org/entity/Q51495,William Wyler,1943-03-04T00:00:00Z,tt0035093,27367,3,http://www.wikidata.org/entity/Q182486,female,Greer Garson
15th Academy Awards,1943,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q478371,Mrs. Miniver,http://www.wikidata.org/entity/Q51495,William Wyler,1943-03-04T00:00:00Z,tt0035093,27367,3,http://www.wikidata.org/entity/Q230136,female,Teresa Wright
15th Academy Awards,1943,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1185386,Johnny Eager,http://www.wikidata.org/entity/Q103788,Mervyn LeRoy,1943-03-04T00:00:00Z,tt0033774,41495,,http://www.wikidata.org/entity/Q350678,male,Van Heflin
15th Academy Awards,1943,Academy Award for Best Actor,http://www.wikidata.org/entity/Q1321622,Yankee Doodle Dandy,http://www.wikidata.org/entity/Q51491,Michael Curtiz,1943-03-04T00:00:00Z,tt0035575,3087,,http://www.wikidata.org/entity/Q94041,male,James Cagney
14th Academy Awards,1942,Academy Award for Best Picture,http://www.wikidata.org/entity/Q244448,How Green Was My Valley,http://www.wikidata.org/entity/Q51114,John Ford,1942-02-26T00:00:00Z,tt0033729,43266,3,,,
14th Academy Awards,1942,Academy Award for Best Director,http://www.wikidata.org/entity/Q244448,How Green Was My Valley,http://www.wikidata.org/entity/Q51114,John Ford,1942-02-26T00:00:00Z,tt0033729,43266,3,http://www.wikidata.org/entity/Q51114,male,John Ford
14th Academy Awards,1942,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q244448,How Green Was My Valley,http://www.wikidata.org/entity/Q51114,John Ford,1942-02-26T00:00:00Z,tt0033729,43266,3,http://www.wikidata.org/entity/Q367073,male,Donald Crisp
14th Academy Awards,1942,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q794707,The Great Lie,http://www.wikidata.org/entity/Q263022,Edmund Goulding,1942-02-26T00:00:00Z,tt0033677,43705,,http://www.wikidata.org/entity/Q232109,female,Mary Astor
14th Academy Awards,1942,Academy Award for Best Actor,http://www.wikidata.org/entity/Q939424,Sergeant York,http://www.wikidata.org/entity/Q51581,Howard Hawks,1942-02-26T00:00:00Z,tt0034167,16442,,http://www.wikidata.org/entity/Q93957,male,Gary Cooper
14th Academy Awards,1942,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1509470,Suspicion,http://www.wikidata.org/entity/Q7374,Alfred Hitchcock,1942-02-26T00:00:00Z,tt0034248,11462,3,http://www.wikidata.org/entity/Q95076,female,Joan Fontaine
13th Academy Awards,1941,Academy Award for Best Actor,http://www.wikidata.org/entity/Q498822,The Philadelphia Story,http://www.wikidata.org/entity/Q56014,George Cukor,1941-02-27T00:00:00Z,tt0032904,981,3,http://www.wikidata.org/entity/Q102462,male,James Stewart
13th Academy Awards,1941,Academy Award for Best Director,http://www.wikidata.org/entity/Q676039,The Grapes of Wrath,http://www.wikidata.org/entity/Q51114,John Ford,1941-02-27T00:00:00Z,tt0032551,596,3,http://www.wikidata.org/entity/Q51114,male,John Ford
13th Academy Awards,1941,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q676039,The Grapes of Wrath,http://www.wikidata.org/entity/Q51114,John Ford,1941-02-27T00:00:00Z,tt0032551,596,3,http://www.wikidata.org/entity/Q230159,female,Jane Darwell
13th Academy Awards,1941,Academy Award for Best Picture,http://www.wikidata.org/entity/Q204212,Rebecca,http://www.wikidata.org/entity/Q7374,Alfred Hitchcock,1941-02-27T00:00:00Z,tt0032976,223,3,,,
13th Academy Awards,1941,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q1150612,The Westerner,http://www.wikidata.org/entity/Q51495,William Wyler,1941-02-27T00:00:00Z,tt0033253,14710,,http://www.wikidata.org/entity/Q219521,male,Walter Brennan
13th Academy Awards,1941,Academy Award for Best Actress,http://www.wikidata.org/entity/Q1471328,Kitty Foyle,http://www.wikidata.org/entity/Q457269,Sam Wood,1941-02-27T00:00:00Z,tt0032671,77744,,http://www.wikidata.org/entity/Q95089,female,Ginger Rogers
12th Academy Awards,1940,Academy Award for Best Actor,http://www.wikidata.org/entity/Q43228,"Goodbye, Mr. Chips",http://www.wikidata.org/entity/Q457269,Sam Wood,1940-02-29T00:00:00Z,tt0031385,42852,2,http://www.wikidata.org/entity/Q116983,male,Robert Donat
12th Academy Awards,1940,Academy Award for Best Supporting Actor,http://www.wikidata.org/entity/Q50714,Stagecoach,http://www.wikidata.org/entity/Q51114,John Ford,1940-02-29T00:00:00Z,tt0031971,995,3,http://www.wikidata.org/entity/Q317026,male,Thomas Mitchell
12th Academy Awards,1940,Academy Award for Best Supporting Actress,http://www.wikidata.org/entity/Q2875,Gone with the Wind,http://www.wikidata.org/entity/Q56014,George Cukor,1940-02-29T00:00:00Z,tt0031381,770,3,http://www.wikidata.org/entity/Q228904,,Hattie McDaniel
12th Academy Awards,1940,Academy Award for Best Actress,http://www.wikidata.org/entity/Q2875,Gone with the Wind,http://www.wikidata.org/entity/Q56014,George Cukor,1940-02-29T00:00:00Z,tt0031381,770,3,http://www.wikidata.org/entity/Q129429,female,Vivien Leigh
12th Academy Awards,1940,Academy Award for Best Director,http://www.wikidata.org/entity/Q2875,Gone with the Wind,http://www.wikidata.org/entity/Q56014,George Cukor,1940-02-29T00:00:00Z,tt0031381,770,3,http://www.wikidata.org/entity/Q62503,male,Victor Fleming
